doc,authors,institution,title,abstract,keywords,language,status_article,pages,year,date,country,city,latitud,longitud,Views
80684,Alane Marie   de Lima,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-02-28 23:12:09,,,,,
80704,Renê Douglas   Morais,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-03-01 22:58:45,,,,,
80708,Luciano Jose   Senger,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-03-01 11:24:27,,,,,
80714,Marcelo   Petri,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-03-01 12:04:30,,,,,
80722,Danilo Monteiro   Souza,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-03-01 19:15:38,,,,,
80739,Julia Manfrin   Dias,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-03-01 22:48:45,,,,,
80740,Pablo Luiz Araújo   Munhoz,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-03-01 23:58:11,,,,,
80916,Thiago Militino Santos   Gonçalves,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-03-08 14:53:34,,,,,
81027,Jeferson Queiroga   Pereira,Universidade Federal de Goiás,,,,pt_BR,Declined,0,2018,2018-03-12 16:38:07,,,,,
81088,Breno   Costa,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-03-14 09:56:46,,,,,
81542,Omar Andres   Carmona Cortes,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-03-29 19:09:15,,,,,
81720,SUELLEM STEPHANNE FERNANDES   QUEIROZ,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-04-03 18:19:59,,,,,
81736,Hemerson Aparecido da Costa   Tacon,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-04-04 12:02:22,,,,,
81941,Carla Katarina   Monteiro,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-04-12 14:09:59,,,,,
81998,Paloma Ribeiro   dos Santos,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-04-15 21:51:41,,,,,
82071,Flávia Gonçalves   Fernandes,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-04-18 14:59:40,,,,,
82101,Dhyonatan Santos de   Freitas,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-04-19 16:27:28,,,,,
82664,Arthur Giesel   Vedana,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-05-07 20:00:18,,,,,
82759,Mônica   Martins Feitosa,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-05-11 12:21:33,,,,,
82809,Diógenes Antonio Marques   José,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-05-14 13:40:30,,,,,
82870,Samara Luiza da   Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-05-15 19:38:00,,,,,
84005,Hudson Geovane de   Medeiros,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-06-18 17:42:31,,,,,
84388,Dalton Foltran   de Souza,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-06-30 17:18:15,,,,,
84690,Fernando   Ayabe,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-07-10 00:46:51,,,,,
84722,Fernando   Ayabe,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-07-10 18:33:08,,,,,
84766,Paulo César Florentino   Marques,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-07-12 12:23:14,,,,,
85479,Flávia Gonçalves   Fernandes,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-08-02 12:10:44,,,,,
86171,Maurício Aronne   Pillon,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-08-25 15:24:31,,,,,
86244,Alexandra Katiuska Ramos   Diaz,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-08-28 10:51:20,,,,,
86362,Tiago do Carmo   Nogueira,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-09-03 18:09:41,,,,,
86458,Tiago Carmo   Nogueira,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-09-05 16:16:29,,,,,
86616,Igor Rosberg de Medeiros   Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-09-14 09:25:26,,,,,
86741,José dos Santos   Machado,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-09-17 18:10:09,,,,,
86970,José dos Santos   Machado,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-09-26 10:39:32,,,,,
87081,Alexandra Katiuska Ramos   Diaz,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-09-30 19:09:40,,,,,
87196,Tiago Francisco Andrade   Diocesano,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-10-04 18:12:34,,,,,
87309,Dalton Cézane Gomes   Valadares,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-10-10 01:14:43,,,,,
87334,Diego Vieira   Neves,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-10-10 23:04:24,,,,,
87427,Gustavo Simões   Carnivali,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-10-15 20:37:45,,,,,
87458,Cícera Brena   dos Santos Macêdo,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-10-16 00:35:41,,,,,
87667,Danilo   Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-10-24 20:48:30,,,,,
87670,Danilo   Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-10-24 22:42:00,,,,,
87892,Carla Diacui Medeiros   Berkenbrock,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-01 16:45:41,,,,,
88118,José dos Santos   Machado,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-13 10:12:41,,,,,
88141,Carla Diacui Medeiros   Berkenbrock,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-14 13:56:06,,,,,
88258,José Erico Gomes   da Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-18 23:21:47,,,,,
88381,Guilherme Ramos   Casimiro,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-23 18:32:09,,,,,
88414,Felipe Bertelli   Levez,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-25 18:14:36,,,,,
88463,Murilo Machado   Pagliuso,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-27 14:47:17,,,,,
88464,Igor Carlos Piva   Piva,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-27 15:04:26,,,,,
88468,BRUNO FERNANDO SILVA   MENDONCA,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-27 16:41:40,,,,,
88469,BRUNO FERNANDO SILVA   MENDONCA,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-27 16:46:15,,,,,
88471,EDUARDO Ferlete   FERLETE,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-27 16:58:57,,,,,
88472,Giovanni Ximenez   dos Santos,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-27 17:07:40,,,,,
88473,Gustavo Ferreira   Almeida,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-27 17:43:44,,,,,
88501,GUSTAVO FAMEA   PEREIRA,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-28 13:04:59,,,,,
88523,Paulo Henrique de Oliveira   Fachin,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-28 21:08:19,,,,,
88533,Hugo Leonardo Nascimento   Almeida,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-29 11:46:02,,,,,
88549,Joao Vitor Costa   Oliveira,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-11-29 20:49:52,,,,,
88626,João Vitor Simão   Reynaldo,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-03 19:41:19,,,,,
88667,Beatriz Panko   Lira,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-04 22:23:54,,,,,
88673,Luan Trovo   Furtile,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-04 23:59:59,,,,,
88678,Gustavo Ferreira   Almeida,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-05 15:33:33,,,,,
88680,Anderson Tiago   Poato,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-05 15:59:16,,,,,
88682,Bruno Antoniassi   Canassa,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-05 16:45:17,,,,,
88712,Elias Augusto   Fank,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-06 18:07:42,,,,,
88716,Josemar Antonio   Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-06 22:25:15,,,,,
88718,Luis Guilherme da Silva   Modolo,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-06 22:51:18,,,,,
88721,João Vitor Costa   Oliveira,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-06 23:51:33,,,,,
88747,Sabrina Lorena   Pereira,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-09 15:39:54,,,,,
89045,Christiane   Gresse von Wangenheim,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-18 09:03:30,,,,,
89157,Amarildo Jeiele Ferreira   de Lucena,Universidade Federal de Goiás,,,,en_US,Declined,0,2018,2018-12-21 20:02:12,,,,,
89370,Rafael Alexandre   Piemontez,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-01-02 15:21:09,,,,,
89395,Janderson Jason Barbosa   Aguiar,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-01-04 11:11:37,,,,,
89511,Diógenes Ermeson da Silva   Pires,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-01-10 13:50:18,,,,,
89912,Alessandra de Fátima Galvão   Rosa,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-01-28 20:14:19,,,,,
89982,Renato de Freitas   Bulcão Neto,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-01-30 11:41:26,,,,,
90143,Diego Correa   da Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-02-06 20:42:17,,,,,
90301,Sidiney Sousa   Araujo,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-02-13 17:52:43,,,,,
90532,Natan   Severo,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-02-25 07:11:31,,,,,
90536,Anderson   Prante,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-02-25 10:29:42,,,,,
90569,Joiner dos Santos   Sá,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-02-28 10:45:01,,,,,
90697,Juliana de Castro   Rabelo,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-03-05 13:46:56,,,,,
90742,Felipe Ricardo dos Santos   Fernandes,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-03-07 13:57:13,,,,,
90779,Rafael Alexandre   Piemontez,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-03-08 14:45:24,,,,,
90903,Marla Pereira   Melo,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-03-12 11:39:51,,,,,
90946,Almir Pereira   Guimarães,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-03-14 10:59:26,,,,,
90963,Mateus Junior   Cassaniga,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-03-14 17:19:02,,,,,
90988,Luis Guilherme   Ribeiro,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-03-15 11:49:43,,,,,
91029,Iago   Vargas,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-03-16 15:05:57,,,,,
91650,Marco Aurélio   Spohn,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-04-05 15:33:54,,,,,
91743,Carla Diacui Medeiros   Berkenbrock,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-04-09 16:06:22,,,,,
91831,Alessandro Cordeiro   de Lima,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-04-12 16:59:01,,,,,
91906,GILSON AUGUSTO   HELFER,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-04-15 16:45:01,,,,,
91936,Lássion Laíque   Santana,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-04-16 11:51:21,,,,,
91964,Almir Pereira   Guimarães,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-04-16 23:31:11,,,,,
92302,Bruno S.   Araujo,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-04-28 20:56:06,,,,,
92663,Fabíola M.   Kretzer,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-05-07 14:40:46,,,,,
93520,Alexandre Alvarenga de Oliveira   Monteiro,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-06-05 17:03:49,,,,,
93837,Mauricio Aronne   Pillon,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-06-19 15:17:32,,,,,
93988,Rafael   Pinto,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-06-25 11:06:45,,,,,
94639,Fabio Fonseca Barbosa   Gomes,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-07-19 08:32:13,,,,,
94694,Daniel Vieira   de Souza,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-07-21 23:17:32,,,,,
94739,Sidney   Lima,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-07-23 12:55:08,,,,,
95598,Leandro Alberto   Lonardoni,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-09-16 22:49:15,,,,,
95611,Márcio   Dorn,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-08-18 08:42:46,,,,,
97525,Antônio Carlos   Rocha Costa,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-10-20 15:25:37,,,,,
97535,Érick Fernandes   Moreira,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-10-20 18:56:19,,,,,
97554,Diulia Justin   Deon,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-10-20 23:05:39,,,,,
97929,João Carlos   Epifânio,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-11-02 11:55:18,,,,,
97930,João Carlos   Epifânio,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-11-02 12:03:03,,,,,
98220,Jhonatan Gonçalves   Astrogildo Dantas,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-11-14 17:32:07,,,,,
98230,Gideão Pelegrino de   Abreu,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-11-14 22:42:00,,,,,
98358,Alfio Ricardo   Martini,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-11-20 00:01:14,,,,,
98488,Mateus Sturmer   Pioner,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-11-25 16:41:20,,,,,
98555,Iara   Silva,Universidade Federal de Goiás,,,,en_US,Declined,0,2019,2019-11-27 13:21:02,,,,,
99646,Carolina   Rosseti Matheus,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-01-21 20:16:31,,,,,
99704,José Gomes   Lopes Filho,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-01-17 20:29:53,,,,,
99841,Ruymar Araújo   Mendes Neto,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-01-23 23:53:43,,,,,
100020,Lidiane Teixeira   Pereira,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-01-30 14:30:09,,,,,
100256,Cleir Araujo   Junior,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-02-04 18:08:55,,,,,
100497,Yosvany   Medina Carbó,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-02-13 16:54:27,,,,,
101542,Gustavo Simões   Carnivali,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-04-01 10:49:42,,,,,
101637,Silvia   Gaftandzhieva,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-04-04 13:38:50,,,,,
103175,Caio Agostini   Calheiros,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-05-20 21:02:23,,,,,
104166,Hiury Nogueira   Araújo,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-06-11 19:49:30,,,,,
104182,Luiz Henrique Custódio Mendes   Marques,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-06-12 13:31:44,,,,,
104563,ERRITALI   Mohammed,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-06-21 08:41:10,,,,,
105607,Antonio Luciano Lopes   Uliana,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-07-22 18:06:14,,,,,
105613,KIRAN   narang,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-07-23 07:00:56,,,,,
105749,Luiz Galvão   Martins,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-11-06 13:59:10,,,,,
106931,Roberval Gonçalves Moreira   Filho,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-08-28 10:53:20,,,,,
107015,Leonardo Henrique   Moreira,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-08-30 15:37:41,,,,,
107018,Leonardo Henrique   Moreira,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-08-30 16:07:47,,,,,
107033,Rodrigo   Rodrigues,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-08-30 20:22:33,,,,,
107095,Arthur Alexandre   Artoni,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-08-31 14:42:38,,,,,
107115,Junia Maisa de Oliveira   Pereira,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-08-31 17:34:15,,,,,
108173,Ariovaldo Caldeira   Bono,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-10-06 09:50:59,,,,,
108603,Allysson Chagas   Carapeços,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-10-22 12:24:08,,,,,
109377,Luiz Gustavo Sousa   Oliveira,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-11-23 23:01:58,,,,,
109399,Riham   Alhomsi,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-11-24 22:35:52,,,,,
109491,Caio Rafael do Nascimento   Santiago,Universidade Federal de Goiás,,,,en_US,Declined,0,2020,2020-11-29 23:51:41,,,,,
110392,Partha   Chakraborty,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-01-02 08:58:47,,,,,
110446,João Victor   da Costa,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-01-05 11:08:55,,,,,
110768,Luiz Henrique Custódio Mendes   Marques,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-01-19 00:08:44,,,,,
110816,Aloysio Augusto Rabello de   Carvalho,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-01-20 17:23:34,,,,,
110946,Paulo Victor Rios   Pinto,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-01-25 08:47:16,,,,,
111061,Marcello Scarpel   Contini,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-01-27 22:07:07,,,,,
111129,Marcello Scarpel   Contini,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-01-28 22:40:40,,,,,
111431,Aloysio Augusto Rabello de   Carvalho,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-02-08 19:58:05,,,,,
111863,Paulo Henrique Maia   Soares,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-03-03 10:09:32,,,,,
113196,Michael Tadeu Alves de   Oliveira,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-04-20 08:51:41,,,,,
113767,Kranthi   S,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-05-05 05:33:02,,,,,
113768,Swati   Kadlag,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-05-05 07:15:39,,,,,
113953,Junia Maisa de Oliveira   Pereira,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-05-12 18:41:40,,,,,
114099,Arpitha   V,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-05-18 02:05:52,,,,,
114100,Vasuprada   U,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-05-18 02:34:56,,,,,
114274,Fábio Júnior   Griesang,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-05-28 18:06:52,,,,,
114371,Giulio Guilherme   de Souza Simão,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-06-01 06:22:45,,,,,
116330,Roderval   Marcelino,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-06-29 17:03:59,,,,,
116471,Andressa Oliveira   Souza,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-07-03 10:30:21,,,,,
116637,MATEUS   VENDRUSCOLO,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-07-09 09:35:20,,,,,
117059,Kavitha   M,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-07-23 06:11:43,,,,,
117100,Marco   Inacio,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-07-26 11:16:47,,,,,
117191,Joshi Shraddha   Diapkkumar,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-07-29 02:04:37,,,,,
118305,Rayana Souza   Rocha,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-09-12 11:01:53,,,,,
118998,Ronny   Santana,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-10-02 21:56:58,,,,,
120096,Kavitha   M,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-11-17 02:51:32,,,,,
120186,Santiago   Tarazona,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-11-22 12:10:28,,,,,
120221,Jose Manuel   Cassola,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-11-23 13:34:36,,,,,
120290,Siraj Rashid   Pathan,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-11-25 07:01:03,,,,,
120358,Siraj Rashid   Pathan,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-11-28 06:03:01,,,,,
120597,Bruno Bastos   Stoll,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-12-06 13:30:50,,,,,
120713,Kavitha   M,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-12-10 04:27:48,,,,,
120714,Kavitha   M,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-12-10 04:41:35,,,,,
120866,Emerson Severino   de Oliveira Ramos Ferreira,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-12-15 20:01:19,,,,,
120922,Sara Guimaraes   Negreiros,Universidade Federal de Goiás,,,,en_US,Declined,0,2021,2021-12-17 15:18:33,,,,,
121403,Seyed Saeed   Hamidi,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-01-06 18:22:43,,,,,
121450,abderrahmane   laraqui,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-01-10 10:38:15,,,,,
121591,Kavitha   M,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-01-15 17:08:11,,,,,
121631,Naoufal   Ainane,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-01-17 12:34:58,,,,,
121907,Sara Guimaraes   Negreiros,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-01-28 22:40:39,,,,,
122022,Ernanny   Figueiredo,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-02-02 20:28:29,,,,,
122098,Tarcísio José Rolim   Filho,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-02-06 08:36:18,,,,,
122245,Nur Aini   Rakhmawati,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-02-12 10:31:44,,,,,
122275,Naoufal   Ainane,Universidade Federal de Goiás,,,,en_US,Declined,0,2022,2022-02-14 07:16:57,,,,,
